wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Skeletal	TReCASE	5502864	766206	4070	831	0.204176904176904	0.139237676962396	1.46639119979031	0.382804416291248	0.384566062453649	0.272980419158711	0.496151705748588	Pancreas
Skeletal	OLS	5502864	502666	4070	568	0.13955773955774	0.091346251697298	1.52778835436186	0.423821169607437	0.426337802196247	0.284993243696643	0.567682360695851	Pancreas
Skin	TReCASE	5502864	766206	1376	374	0.271802325581395	0.139237676962396	1.95207454987058	0.668892678793683	0.693460474405116	0.384376160077975	1.00254478873226	Pancreas
Skin	OLS	5502864	502666	1376	272	0.197674418604651	0.091346251697298	2.16401236976534	0.771964077125634	0.79980600913909	0.467270934324895	1.13234108395329	Pancreas
substance_addiction	TReCASE	5502864	766206	1146	255	0.222513089005236	0.139237676962396	1.59808102131242	0.468803547756182	0.480011061471774	0.242677584717329	0.717344538226219	Pancreas
substance_addiction	OLS	5502864	502666	1146	178	0.155322862129145	0.091346251697298	1.70037477447736	0.530848682340326	0.542048173982344	0.281788317810527	0.802308030154162	Pancreas
gwas_catalog	TReCASE	5541676	1165304	118643	39732	0.334887013983126	0.210280066896729	1.59257612442929	0.46535290916114	0.466961280110603	0.412958005018465	0.520964555202742	Skin_Not_Sun_Exposed_Suprapubic
gwas_catalog	OLS	5541676	844832	118643	30475	0.256863026052949	0.152450630459089	1.68489317019834	0.521702161318665	0.523937048913825	0.456521564042661	0.591352533784989	Skin_Not_Sun_Exposed_Suprapubic
Aging	TReCASE	5541676	1165304	1488	331	0.22244623655914	0.210280066896729	1.05785698017866	0.0562451448832873	0.0596220504790207	-0.0906459017961435	0.209890002754185	Skin_Not_Sun_Exposed_Suprapubic
Aging	OLS	5541676	844832	1488	234	0.157258064516129	0.152450630459089	1.0315343665196	0.0310473700072248	0.0349748608546567	-0.129543352425967	0.19949307413528	Skin_Not_Sun_Exposed_Suprapubic
Anthropometric	TReCASE	5541676	1165304	16107	6079	0.377413546905072	0.210280066896729	1.79481370952019	0.584901233557305	0.588916166635316	0.484953975481346	0.692878357789285	Skin_Not_Sun_Exposed_Suprapubic
Anthropometric	OLS	5541676	844832	16107	4751	0.294964922083566	0.152450630459089	1.93482257958076	0.660015632138803	0.665451227349189	0.540697563708809	0.790204890989568	Skin_Not_Sun_Exposed_Suprapubic
Blood	TReCASE	5541676	1165304	26540	11096	0.418085908063301	0.210280066896729	1.98823366490856	0.687246639007731	0.687840121348672	0.640516279842716	0.735163962854627	Skin_Not_Sun_Exposed_Suprapubic
Blood	OLS	5541676	844832	26540	8520	0.321024868123587	0.152450630459089	2.10576281093004	0.744677781979724	0.745375171208198	0.688969222181535	0.801781120234861	Skin_Not_Sun_Exposed_Suprapubic
Cardiometabolic	TReCASE	5541676	1165304	12625	4287	0.339564356435644	0.210280066896729	1.6148195187821	0.479223197353678	0.480019157459676	0.416909999781699	0.543128315137653	Skin_Not_Sun_Exposed_Suprapubic
Cardiometabolic	OLS	5541676	844832	12625	3218	0.254891089108911	0.152450630459089	1.6719582486562	0.513995543451329	0.514853947010719	0.436137922104828	0.593569971916609	Skin_Not_Sun_Exposed_Suprapubic
Circadian	TReCASE	5541676	1165304	494	157	0.317813765182186	0.210280066896729	1.51138322272965	0.413025273059647	0.421808964737633	0.181857354969387	0.661760574505878	Skin_Not_Sun_Exposed_Suprapubic
Circadian	OLS	5541676	844832	494	122	0.246963562753036	0.152450630459089	1.6199576348706	0.482399997587895	0.496137099249121	0.202559770436895	0.789714428061348	Skin_Not_Sun_Exposed_Suprapubic
Colon	TReCASE	5541676	1165304	664	149	0.224397590361446	0.210280066896729	1.06713676513927	0.0649791413682866	0.068904285431675	-0.115428539723305	0.253237110586656	Skin_Not_Sun_Exposed_Suprapubic
Colon	OLS	5541676	844832	664	103	0.155120481927711	0.152450630459089	1.0175128922759	0.0173613087957627	0.0234777745638038	-0.204088928779514	0.251044477907122	Skin_Not_Sun_Exposed_Suprapubic
Digestion	TReCASE	5541676	1165304	773	151	0.195342820181113	0.210280066896729	0.928964989710828	-0.0736842268732362	-0.0688623792908934	-0.242518992626725	0.104794234044939	Skin_Not_Sun_Exposed_Suprapubic
Digestion	OLS	5541676	844832	773	105	0.135834411384217	0.152450630459089	0.891005901223017	-0.115404228387338	-0.109245268787443	-0.31192611748872	0.0934355799138344	Skin_Not_Sun_Exposed_Suprapubic
Education_wealth	TReCASE	5541676	1165304	4788	1451	0.303049289891395	0.210280066896729	1.44116983774894	0.365455171105586	0.368935640230632	0.238845059261157	0.499026221200107	Skin_Not_Sun_Exposed_Suprapubic
Education_wealth	OLS	5541676	844832	4788	1160	0.242272347535505	0.152450630459089	1.58918560589699	0.463221687465107	0.467946310339339	0.308654252974507	0.627238367704172	Skin_Not_Sun_Exposed_Suprapubic
Endocrine	TReCASE	5541676	1165304	617	180	0.291734197730956	0.210280066896729	1.38736020982069	0.327402811884084	0.333790709864644	0.130020588914496	0.537560830814791	Skin_Not_Sun_Exposed_Suprapubic
Endocrine	OLS	5541676	844832	617	145	0.235008103727715	0.152450630459089	1.54153579437496	0.432779188557747	0.442186569340428	0.189151837097024	0.695221301583833	Skin_Not_Sun_Exposed_Suprapubic
Eyes	TReCASE	5541676	1165304	2512	769	0.306130573248408	0.210280066896729	1.45582307332417	0.375571426816816	0.379356837667096	0.234503345619113	0.52421032971508	Skin_Not_Sun_Exposed_Suprapubic
Eyes	OLS	5541676	844832	2512	571	0.227308917197452	0.152450630459089	1.49103297580952	0.399469152110481	0.402976194082866	0.255568980700001	0.550383407465731	Skin_Not_Sun_Exposed_Suprapubic
Female_reproduction	TReCASE	5541676	1165304	1283	406	0.316445830085737	0.210280066896729	1.50487792188665	0.408711779885358	0.410893519735053	0.302172707390029	0.519614332080078	Skin_Not_Sun_Exposed_Suprapubic
Female_reproduction	OLS	5541676	844832	1283	301	0.23460639127046	0.152450630459089	1.53890076127575	0.4310683701758	0.434766939628437	0.295598145276098	0.573935733980776	Skin_Not_Sun_Exposed_Suprapubic
Immune	TReCASE	5541676	1165304	4851	1886	0.388785817357246	0.210280066896729	1.84889525238825	0.614588299847448	0.623829305223079	0.457004545577997	0.790654064868162	Skin_Not_Sun_Exposed_Suprapubic
Immune	OLS	5541676	844832	4851	1487	0.306534735106164	0.152450630459089	2.01071477489511	0.698490268257499	0.712311686221034	0.492794079732726	0.931829292709342	Skin_Not_Sun_Exposed_Suprapubic
Kidney_urinary	TReCASE	5541676	1165304	2257	987	0.437306158617634	0.210280066896729	2.07963676762762	0.732193247515207	0.735321245630141	0.628733119692121	0.841909371568161	Skin_Not_Sun_Exposed_Suprapubic
Kidney_urinary	OLS	5541676	844832	2257	758	0.335844040762074	0.152450630459089	2.20296918255251	0.789806078867397	0.793523224149805	0.669024247062571	0.91802220123704	Skin_Not_Sun_Exposed_Suprapubic
Liver	TReCASE	5541676	1165304	461	194	0.420824295010846	0.210280066896729	2.00125623517857	0.693775100965941	0.699700531375353	0.520060050968258	0.879341011782447	Skin_Not_Sun_Exposed_Suprapubic
Liver	OLS	5541676	844832	461	131	0.284164859002169	0.152450630459089	1.86397955945763	0.622713750247064	0.628286712148212	0.43105901016287	0.825514414133555	Skin_Not_Sun_Exposed_Suprapubic
Morphology	TReCASE	5541676	1165304	962	279	0.29002079002079	0.210280066896729	1.37921199237216	0.321512316054921	0.327055981752087	0.144017388418845	0.510094575085328	Skin_Not_Sun_Exposed_Suprapubic
Morphology	OLS	5541676	844832	962	192	0.1995841995842	0.152450630459089	1.30917267434824	0.269395391404636	0.277022277621076	0.0467630304884366	0.507281524753715	Skin_Not_Sun_Exposed_Suprapubic
Mouth_teeth	TReCASE	5541676	1165304	751	325	0.432756324900133	0.210280066896729	2.0579997490331	0.721734515464864	0.899335546069832	-0.0126383422196793	1.81130943435934	Skin_Not_Sun_Exposed_Suprapubic
Mouth_teeth	OLS	5541676	844832	751	220	0.292942743009321	0.152450630459089	1.92155809475602	0.653136364630787	0.755498544910396	0.153506339635033	1.35749075018576	Skin_Not_Sun_Exposed_Suprapubic
Psychiatric_neurologic	TReCASE	5541676	1165304	15760	4976	0.315736040609137	0.210280066896729	1.50150247367097	0.406466255906407	0.410189179555934	0.306879792315423	0.513498566796445	Skin_Not_Sun_Exposed_Suprapubic
Psychiatric_neurologic	OLS	5541676	844832	15760	3962	0.251395939086294	0.152450630459089	1.64903181003085	0.500188333889187	0.505144155116821	0.381100071240661	0.629188238992982	Skin_Not_Sun_Exposed_Suprapubic
Respiratory	TReCASE	5541676	1165304	6839	2299	0.336160257347565	0.210280066896729	1.59863111282277	0.469147708564347	0.476201608599476	0.313216857020434	0.639186360178517	Skin_Not_Sun_Exposed_Suprapubic
Respiratory	OLS	5541676	844832	6839	1843	0.269483842667057	0.152450630459089	1.76767942418825	0.569667626614288	0.578750802463843	0.391291036020772	0.766210568906914	Skin_Not_Sun_Exposed_Suprapubic
Skeletal	TReCASE	5541676	1165304	4079	1197	0.293454278009316	0.210280066896729	1.39554015908429	0.333281551139676	0.334729156748076	0.238671862924301	0.43078645057185	Skin_Not_Sun_Exposed_Suprapubic
Skeletal	OLS	5541676	844832	4079	868	0.212797254228978	0.152450630459089	1.39584371404803	0.333499045385352	0.335533341751794	0.22315461390515	0.447912069598438	Skin_Not_Sun_Exposed_Suprapubic
Skin	TReCASE	5541676	1165304	1372	561	0.408892128279883	0.210280066896729	1.94451207056489	0.665011082136127	0.676873459631948	0.493107165962921	0.860639753300975	Skin_Not_Sun_Exposed_Suprapubic
Skin	OLS	5541676	844832	1372	454	0.330903790087464	0.152450630459089	2.17056360535199	0.774986859798078	0.789572271874033	0.577215827437984	1.00192871631008	Skin_Not_Sun_Exposed_Suprapubic
substance_addiction	TReCASE	5541676	1165304	1144	369	0.322552447552448	0.210280066896729	1.53391832289485	0.427825457000046	0.432518792566889	0.280794690336651	0.584242894797127	Skin_Not_Sun_Exposed_Suprapubic
substance_addiction	OLS	5541676	844832	1144	273	0.238636363636364	0.152450630459089	1.56533536737589	0.448100093287777	0.454066996615605	0.273246659999633	0.634887333231577	Skin_Not_Sun_Exposed_Suprapubic
gwas_catalog	TReCASE	5534550	1254765	118427	41935	0.354099994089186	0.226714909071198	1.56187343628991	0.445886021431648	0.447374546684815	0.393730308331665	0.501018785037964	Skin_Sun_Exposed_Lower_leg
gwas_catalog	OLS	5534550	945446	118427	33290	0.281101438016669	0.170826173762998	1.64554079638092	0.498069081789711	0.500173220033859	0.432013621663561	0.568332818404157	Skin_Sun_Exposed_Lower_leg
Aging	TReCASE	5534550	1254765	1486	360	0.242261103633917	0.226714909071198	1.06857155811414	0.0663227641608785	0.0689906128343571	-0.0688076216203586	0.206788847289073	Skin_Sun_Exposed_Lower_leg
Aging	OLS	5534550	945446	1486	264	0.177658142664872	0.170826173762998	1.03999368920686	0.0392146450645429	0.0434178741951537	-0.119881263745032	0.206717012135339	Skin_Sun_Exposed_Lower_leg
Anthropometric	TReCASE	5534550	1254765	16090	6516	0.40497203231821	0.226714909071198	1.78626114170123	0.580124687723934	0.583058760928422	0.493084578073759	0.673032943783086	Skin_Sun_Exposed_Lower_leg
Anthropometric	OLS	5534550	945446	16090	5263	0.327097576134245	0.170826173762998	1.91479776739632	0.649612012563281	0.653924186168518	0.539922514498086	0.767925857838951	Skin_Sun_Exposed_Lower_leg
Blood	TReCASE	5534550	1254765	26498	11668	0.44033511963167	0.226714909071198	1.94224156424307	0.663842751547971	0.664379412383928	0.619240291423237	0.709518533344618	Skin_Sun_Exposed_Lower_leg
Blood	OLS	5534550	945446	26498	9288	0.350517020152464	0.170826173762998	2.05189294141053	0.71876275314559	0.719425269904106	0.66508814689763	0.773762392910583	Skin_Sun_Exposed_Lower_leg
Cardiometabolic	TReCASE	5534550	1254765	12617	4482	0.355235000396291	0.226714909071198	1.56687975154176	0.449086222421558	0.449788919521047	0.389653465145935	0.509924373896159	Skin_Sun_Exposed_Lower_leg
Cardiometabolic	OLS	5534550	945446	12617	3490	0.276610921772212	0.170826173762998	1.61925374595101	0.481965392464663	0.482808020595539	0.408568703026515	0.557047338164562	Skin_Sun_Exposed_Lower_leg
Circadian	TReCASE	5534550	1254765	495	167	0.337373737373737	0.226714909071198	1.48809682943166	0.397498007836492	0.405732534477492	0.173931095611938	0.637533973343046	Skin_Sun_Exposed_Lower_leg
Circadian	OLS	5534550	945446	495	136	0.274747474747475	0.170826173762998	1.60834530619796	0.475205890363293	0.487081320917482	0.207204214060541	0.766958427774423	Skin_Sun_Exposed_Lower_leg
Colon	TReCASE	5534550	1254765	662	158	0.238670694864048	0.226714909071198	1.05273489000715	0.0513914350783858	0.0546410425111617	-0.125553872041036	0.23483595706336	Skin_Sun_Exposed_Lower_leg
Colon	OLS	5534550	945446	662	119	0.1797583081571	0.170826173762998	1.05228785611328	0.0509667043704522	0.0568097799705237	-0.159211820080069	0.272831380021116	Skin_Sun_Exposed_Lower_leg
Digestion	TReCASE	5534550	1254765	769	157	0.204161248374512	0.226714909071198	0.900519728547702	-0.104783206168909	-0.101016737952121	-0.253454144455732	0.0514206685514898	Skin_Sun_Exposed_Lower_leg
Digestion	OLS	5534550	945446	769	112	0.145643693107932	0.170826173762998	0.852584178991193	-0.159483331014618	-0.154747299701803	-0.336728631727387	0.0272340323237805	Skin_Sun_Exposed_Lower_leg
Education_wealth	TReCASE	5534550	1254765	4766	1523	0.319555182543013	0.226714909071198	1.40950228572158	0.343236653224902	0.346525486625245	0.216656470436452	0.476394502814039	Skin_Sun_Exposed_Lower_leg
Education_wealth	OLS	5534550	945446	4766	1278	0.26814939152329	0.170826173762998	1.56972076126529	0.450897744474724	0.455262521182945	0.300896480259723	0.609628562106166	Skin_Sun_Exposed_Lower_leg
Endocrine	TReCASE	5534550	1254765	615	206	0.334959349593496	0.226714909071198	1.47744738520176	0.39031585897149	0.395512990744967	0.221872643186264	0.569153338303669	Skin_Sun_Exposed_Lower_leg
Endocrine	OLS	5534550	945446	615	161	0.261788617886179	0.170826173762998	1.53248540384321	0.426890864373876	0.434935533504046	0.209540913096292	0.6603301539118	Skin_Sun_Exposed_Lower_leg
Eyes	TReCASE	5534550	1254765	2516	828	0.329093799682035	0.226714909071198	1.45157546554949	0.372649494553356	0.375622626781679	0.24759796858087	0.503647284982487	Skin_Sun_Exposed_Lower_leg
Eyes	OLS	5534550	945446	2516	641	0.254769475357711	0.170826173762998	1.49139601821893	0.39971260629627	0.402388338620657	0.267228044395079	0.537548632846235	Skin_Sun_Exposed_Lower_leg
Female_reproduction	TReCASE	5534550	1254765	1281	415	0.323965651834504	0.226714909071198	1.42895609804279	0.356944176322391	0.359543931995566	0.246248460177384	0.472839403813748	Skin_Sun_Exposed_Lower_leg
Female_reproduction	OLS	5534550	945446	1281	340	0.265417642466823	0.170826173762998	1.55372936488679	0.440658082909404	0.444076567323236	0.315348497896112	0.572804636750361	Skin_Sun_Exposed_Lower_leg
Immune	TReCASE	5534550	1254765	4835	1965	0.40641158221303	0.226714909071198	1.79261074570706	0.583673074404394	0.593015422529683	0.426378796334361	0.759652048725005	Skin_Sun_Exposed_Lower_leg
Immune	OLS	5534550	945446	4835	1616	0.334229576008273	0.170826173762998	1.95654780907274	0.671181598389577	0.684894152966924	0.470107747601779	0.89968055833207	Skin_Sun_Exposed_Lower_leg
Kidney_urinary	TReCASE	5534550	1254765	2247	994	0.442367601246106	0.226714909071198	1.95120648685342	0.668447892459672	0.670953251980002	0.570532978402957	0.771373525557046	Skin_Sun_Exposed_Lower_leg
Kidney_urinary	OLS	5534550	945446	2247	804	0.35781041388518	0.170826173762998	2.09458776722121	0.739356764189568	0.742507743968018	0.62800293072435	0.857012557211687	Skin_Sun_Exposed_Lower_leg
Liver	TReCASE	5534550	1254765	460	188	0.408695652173913	0.226714909071198	1.80268538072	0.589277431335236	0.59423921824068	0.416888492451722	0.771589944029638	Skin_Sun_Exposed_Lower_leg
Liver	OLS	5534550	945446	460	139	0.302173913043478	0.170826173762998	1.76889703952926	0.570356210843482	0.576118967242628	0.38436640621587	0.767871528269385	Skin_Sun_Exposed_Lower_leg
Morphology	TReCASE	5534550	1254765	965	298	0.30880829015544	0.226714909071198	1.3620996140949	0.309027343154846	0.314486338723176	0.142107612205834	0.486865065240517	Skin_Sun_Exposed_Lower_leg
Morphology	OLS	5534550	945446	965	227	0.235233160621762	0.170826173762998	1.377032309745	0.319930683338348	0.327285553566969	0.112046922831303	0.542524184302634	Skin_Sun_Exposed_Lower_leg
Mouth_teeth	TReCASE	5534550	1254765	747	328	0.43908969210174	0.226714909071198	1.93674820019819	0.661010381239754	0.830776053262066	-0.0473538388173851	1.70890594534152	Skin_Sun_Exposed_Lower_leg
Mouth_teeth	OLS	5534550	945446	747	250	0.334672021419009	0.170826173762998	1.95913784197572	0.67250449992536	0.83763097185917	-0.0217683852483322	1.69703032896667	Skin_Sun_Exposed_Lower_leg
Psychiatric_neurologic	TReCASE	5534550	1254765	15690	5243	0.334161886551944	0.226714909071198	1.47392991453863	0.387932244833882	0.391149760391367	0.292007540867707	0.490291979915027	Skin_Sun_Exposed_Lower_leg
Psychiatric_neurologic	OLS	5534550	945446	15690	4285	0.273103887826641	0.170826173762998	1.59872390635841	0.469205752500733	0.473649589068826	0.35128354808211	0.596015630055542	Skin_Sun_Exposed_Lower_leg
Respiratory	TReCASE	5534550	1254765	6812	2406	0.353200234879624	0.226714909071198	1.55790475503622	0.443341812740473	0.449620875628519	0.291696405828664	0.607545345428375	Skin_Sun_Exposed_Lower_leg
Respiratory	OLS	5534550	945446	6812	1938	0.284497944803288	0.170826173762998	1.66542362060979	0.510079517864064	0.518857770349056	0.332250440180271	0.705465100517841	Skin_Sun_Exposed_Lower_leg
Skeletal	TReCASE	5534550	1254765	4097	1277	0.311691481571882	0.226714909071198	1.37481686956016	0.318320536474095	0.319692392263479	0.225820042199496	0.413564742327462	Skin_Sun_Exposed_Lower_leg
Skeletal	OLS	5534550	945446	4097	995	0.24286062972907	0.170826173762998	1.42168278068449	0.351841226807653	0.353621725047173	0.24501177159065	0.462231678503696	Skin_Sun_Exposed_Lower_leg
Skin	TReCASE	5534550	1254765	1374	621	0.451965065502183	0.226714909071198	1.99353923107124	0.689911567139611	0.703156546871521	0.510643375842007	0.895669717901036	Skin_Sun_Exposed_Lower_leg
Skin	OLS	5534550	945446	1374	479	0.348617176128093	0.170826173762998	2.0407714371204	0.713327891824552	0.733709724942239	0.474372768510903	0.993046681373574	Skin_Sun_Exposed_Lower_leg
substance_addiction	TReCASE	5534550	1254765	1144	380	0.332167832167832	0.226714909071198	1.46513448775227	0.381947038769115	0.387444088491278	0.220374893905776	0.554513283076779	Skin_Sun_Exposed_Lower_leg
substance_addiction	OLS	5534550	945446	1144	308	0.269230769230769	0.170826173762998	1.57605104241401	0.454922378229762	0.462047393119753	0.264832682410258	0.659262103829248	Skin_Sun_Exposed_Lower_leg
gwas_catalog	TReCASE	5575721	728628	118630	26953	0.227202225406727	0.130678705049984	1.73863236033617	0.553098804359831	0.55583284632665	0.481555846019173	0.630109846634128	Stomach
gwas_catalog	OLS	5575721	452863	118630	17425	0.146885273539577	0.0812205273542202	1.80847475785251	0.592483814807778	0.596712705845618	0.492727457679215	0.70069795401202	Stomach
Aging	TReCASE	5575721	728628	1498	228	0.152202937249666	0.130678705049984	1.16471109192159	0.152473066496244	0.159493297954541	-0.0508437047562885	0.369830300665371	Stomach
Aging	OLS	5575721	452863	1498	142	0.0947930574098798	0.0812205273542202	1.16710714024876	0.154528157358298	0.1663747016712	-0.0984909815317936	0.431240384874194	Stomach
Anthropometric	TReCASE	5575721	728628	16080	4121	0.256281094527363	0.130678705049984	1.9611542250081	0.673533190224828	0.679875378598419	0.543706902005087	0.816043855191751	Stomach
Anthropometric	OLS	5575721	452863	16080	2735	0.170087064676617	0.0812205273542202	2.09413888603346	0.739142435957327	0.748368597716206	0.573520805265338	0.923216390167073	Stomach
Blood	TReCASE	5575721	728628	26559	7865	0.296133137542829	0.130678705049984	2.26611625382698	0.818067464832187	0.81900708360415	0.761100915939053	0.876913251269246	Stomach
Blood	OLS	5575721	452863	26559	5072	0.190971045596596	0.0812205273542202	2.35126576762707	0.854953807672105	0.856247641172166	0.780981643040624	0.931513639303708	Stomach
Cardiometabolic	TReCASE	5575721	728628	12633	2847	0.22536214675849	0.130678705049984	1.72455142306691	0.544966972066968	0.546350117118983	0.463425559599352	0.629274674638615	Stomach
Cardiometabolic	OLS	5575721	452863	12633	1914	0.151507955355023	0.0812205273542202	1.86538994870427	0.623470119017065	0.625316615734466	0.51043257966872	0.740200651800212	Stomach
Circadian	TReCASE	5575721	728628	499	90	0.180360721442886	0.130678705049984	1.38018448663001	0.322217176197714	0.333283343935984	0.0478485003204197	0.618718187551549	Stomach
Circadian	OLS	5575721	452863	499	50	0.100200400801603	0.0812205273542202	1.23368320873623	0.21000417351083	0.225653479946054	-0.129855829378646	0.581162789270755	Stomach
Colon	TReCASE	5575721	728628	665	99	0.148872180451128	0.130678705049984	1.13922295445295	0.130346411097704	0.140320958347778	-0.124441412545274	0.40508332924083	Stomach
Colon	OLS	5575721	452863	665	60	0.0902255639097744	0.0812205273542202	1.11087143667858	0.105144785400449	0.121877210078024	-0.224145927022397	0.467900347178444	Stomach
Digestion	TReCASE	5575721	728628	771	76	0.0985732814526589	0.130678705049984	0.754317862385882	-0.281941431658031	-0.275159328703956	-0.495751451528071	-0.054567205879841	Stomach
Digestion	OLS	5575721	452863	771	42	0.0544747081712062	0.0812205273542202	0.670701237060802	-0.399431491445759	-0.388830805952806	-0.691987985899152	-0.0856736260064596	Stomach
Education_wealth	TReCASE	5575721	728628	4727	1012	0.214089274381214	0.130678705049984	1.6382873881351	0.493651420673142	0.499143432455661	0.316219390756481	0.682067474154841	Stomach
Education_wealth	OLS	5575721	452863	4727	699	0.147873915802835	0.0812205273542202	1.8206470780216	0.599191975274776	0.607343082217558	0.368588662448619	0.846097501986496	Stomach
Endocrine	TReCASE	5575721	728628	615	130	0.211382113821138	0.130678705049984	1.61757123121389	0.480925784268032	0.489621661700242	0.253508324653732	0.725734998746752	Stomach
Endocrine	OLS	5575721	452863	615	88	0.143089430894309	0.0812205273542202	1.76173974185448	0.566301810505891	0.581363958703038	0.265115875474541	0.897612041931535	Stomach
Eyes	TReCASE	5575721	728628	2502	470	0.187849720223821	0.130678705049984	1.43749297295202	0.362900605296216	0.366882301209352	0.214027163850805	0.519737438567898	Stomach
Eyes	OLS	5575721	452863	2502	271	0.108313349320544	0.0812205273542202	1.33357111618059	0.287860393687047	0.295250188058837	0.0805960720225226	0.50990430409515	Stomach
Female_reproduction	TReCASE	5575721	728628	1285	258	0.200778210116732	0.130678705049984	1.53642638285967	0.429459189211265	0.434165292445982	0.287173228075379	0.581157356816586	Stomach
Female_reproduction	OLS	5575721	452863	1285	173	0.134630350194553	0.0812205273542202	1.65759020016455	0.505364861002661	0.512393068609122	0.333253435982283	0.69153270123596	Stomach
Immune	TReCASE	5575721	728628	4832	1321	0.273385761589404	0.130678705049984	2.09204523020668	0.738142166526642	0.752822699037394	0.528091518866302	0.977553879208487	Stomach
Immune	OLS	5575721	452863	4832	901	0.186465231788079	0.0812205273542202	2.29578947419123	0.831076781827889	0.856717270001241	0.538018489707587	1.1754160502949	Stomach
Kidney_urinary	TReCASE	5575721	728628	2259	733	0.3244798583444	0.130678705049984	2.48303545876345	0.909481787037616	0.912467257719512	0.793523578316661	1.03141093712236	Stomach
Kidney_urinary	OLS	5575721	452863	2259	518	0.229305002213369	0.0812205273542202	2.82323951448038	1.03788498962568	1.04138051405983	0.897647886494271	1.18511314162538	Stomach
Liver	TReCASE	5575721	728628	456	140	0.307017543859649	0.130678705049984	2.34940760808899	0.854163214713886	0.861062451383427	0.66949742706259	1.05262747570426	Stomach
Liver	OLS	5575721	452863	456	88	0.192982456140351	0.0812205273542202	2.37603057289585	0.865431268798023	0.87826712605354	0.614256201669382	1.1422780504377	Stomach
Morphology	TReCASE	5575721	728628	964	172	0.178423236514523	0.130678705049984	1.36535816180821	0.311416783821875	0.323607569301693	0.0360791051865461	0.611136033416839	Stomach
Morphology	OLS	5575721	452863	964	123	0.127593360995851	0.0812205273542202	1.57094967432788	0.451680324596074	0.465437298998069	0.143095997753847	0.78777860024229	Stomach
Mouth_teeth	TReCASE	5575721	728628	754	115	0.152519893899204	0.130678705049984	1.16713655710673	0.154553361974262	0.139945549173429	-0.41654800464962	0.696439102996478	Stomach
Mouth_teeth	OLS	5575721	452863	754	77	0.102122015915119	0.0812205273542202	1.25734243844223	0.22900031767993	0.222235406675041	-0.383648766890745	0.828119580240828	Stomach
Psychiatric_neurologic	TReCASE	5575721	728628	15722	3387	0.215430606793029	0.130678705049984	1.64855174154525	0.499897170083038	0.505192861203487	0.372950406307435	0.637435316099539	Stomach
Psychiatric_neurologic	OLS	5575721	452863	15722	2252	0.143238773692914	0.0812205273542202	1.76357847405028	0.567344968740081	0.575609680985099	0.398111815200827	0.753107546769371	Stomach
Respiratory	TReCASE	5575721	728628	6780	1554	0.229203539823009	0.130678705049984	1.75394713113617	0.561868751612119	0.57080406369234	0.348316839369771	0.79329128801491	Stomach
Respiratory	OLS	5575721	452863	6780	918	0.135398230088496	0.0812205273542202	1.66704445906876	0.511052273520252	0.526287299283304	0.235783736805753	0.816790861760854	Stomach
Skeletal	TReCASE	5575721	728628	4080	779	0.19093137254902	0.130678705049984	1.46107487425736	0.379172380091509	0.382197013874273	0.255022323691188	0.509371704057359	Stomach
Skeletal	OLS	5575721	452863	4080	494	0.121078431372549	0.0812205273542202	1.49073682868987	0.399270513623918	0.403884178778763	0.237058206014594	0.570710151542932	Stomach
Skin	TReCASE	5575721	728628	1377	391	0.283950617283951	0.130678705049984	2.17289126928019	0.776058662875679	0.801488324268388	0.49450694241766	1.10846970611912	Stomach
Skin	OLS	5575721	452863	1377	246	0.178649237472767	0.0812205273542202	2.19955771394637	0.788256301037911	0.828282264739567	0.417274015387124	1.23929051409201	Stomach
substance_addiction	TReCASE	5575721	728628	1148	199	0.173344947735192	0.130678705049984	1.32649728713556	0.282541849463948	0.288339622069309	0.0812298681758827	0.495449375962735	Stomach
substance_addiction	OLS	5575721	452863	1148	134	0.116724738675958	0.0812205273542202	1.43713347448357	0.362650486905602	0.370565859869258	0.117033705448616	0.6240980142899	Stomach
gwas_catalog	TReCASE	6021857	1349859	122731	40858	0.332906926530379	0.224159922761367	1.48513134029217	0.39550321298486	0.397122502363897	0.341312660295114	0.45293234443268	Testis
gwas_catalog	OLS	6021857	980194	122731	31198	0.254198205832267	0.162772712802712	1.56167579599394	0.445759472892447	0.447748765748515	0.384276823261787	0.511220708235244	Testis
Aging	TReCASE	6021857	1349859	1536	360	0.234375	0.224159922761367	1.04557048875105	0.0445626587052407	0.0494546037307025	-0.119814843225457	0.218724050686862	Testis
Aging	OLS	6021857	980194	1536	277	0.180338541666667	0.162772712802712	1.10791629973782	0.102481043718796	0.108119435644643	-0.0747367137873672	0.290975585076653	Testis
Anthropometric	TReCASE	6021857	1349859	16475	6054	0.367465857359636	0.224159922761367	1.63930221260304	0.494270671173659	0.498048424600764	0.393468596340074	0.602628252861454	Testis
Anthropometric	OLS	6021857	980194	16475	4655	0.282549317147193	0.162772712802712	1.73585186535323	0.551498281579535	0.556382864852508	0.433510803160711	0.679254926544304	Testis
Blood	TReCASE	6021857	1349859	26765	10999	0.410947132449094	0.224159922761367	1.83327656160273	0.606104836692338	0.606758161978272	0.559108958005684	0.654407365950861	Testis
Blood	OLS	6021857	980194	26765	8508	0.317877825518401	0.162772712802712	1.95289382381729	0.669312284731721	0.670020938079022	0.616532343168046	0.723509532989999	Testis
